State/Region P_code,Division/State (Myanmar),Division/State ,Township  (Myanmar),Township ,Type (Myanmar),Type,Name (Myanmar),Name,Latitude,Longitude,Phone Number,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ေအာင္သိဒၳိလ်ွပ္စစ္ျပဳျပင္ေရး(ဦးေအာင္ႀကီး),Aung Theitdi Electronic Service(U Aung Gyi),22.001751,96.119584,09 334 14347,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ရွယ္လက္ရာ,ShalLatYar,21.981528,96.061749,09 42802 7742,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Service,မာစတာ,Master ,21.988831,96.076145,09 910 06198,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကိုမင္းမင္း,Ko Min Min,21.997035,96.079974,09 973 577796,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အက္အမ္အမ္အန္အမ္အမ္အီလ်ွပ္စစ,SMM and MMT Electric,21.993062,96.079289,09 40324 6323,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီဇက္လ်ွပ္စစ္,Tz Electronic,21.992904,96.079238,09 910 02569,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လမင္းႀကယ္(၂၂လမ္း),LaMinKyal(22)Street,21.988953,96.075827,09 44402 4446,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မာစတာ,Master ,21.988831,96.076145,09 910 06198,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဦး၀င္းတင္,U Win Tin,21.98603,96.08132,09 975 311787,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သစၥာျဖဴ,ThitSarPhyu,21.983764,96.078756,02 406 6340,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ငု၀ါ,Ngu War,21.983044,96.082305,02 403 4439,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တကၠသိုလ္,TAKATHO Electric Shop,21.983417,96.078958,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စီအက္အက္ ကုမၸဏီ,"Css Co.,Ltd",21.985758,96.079791,02 403 6271,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီတီအိတ္ခ်္,T.T.H,21.983977,96.078827,09 259 004 049,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သရဖူ,Crown Electronic,21.982184,96.100818,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေကတီ,K T,21.991151,96.112028,09 977 903712,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,နီလာ,Nilar,21.991837,96.111715,09 40251 9966,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊျပည္ေက်ာ္,Shwe Pyi Kyaw,21.991737,96.111197,09 257 772 080,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္သိဒၳိလ်ွပ္စစ္ျပဳျပင္ေရး(ဦးေအာင္ႀကီး),Aung Theitdi Electronic Service(U Aung Gyi),22.001751,96.119584,09 334 14347,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,နႏၵာ,Nandar Electric and Electronic,21.991317,96.06988,09 203 0079,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အက္တီဗိတ္,Activate Electronic,21.987396,96.062105,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေကဇက္အန္,KZN,22.005379,96.106963,09 910 16978,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စီဒဗလ်ဴလ်ွပ္စစ္,CW Electronic,21.983042,96.082224,09 200 4486,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ပီတီလ်ွပ္စစ္,P T Electrical,21.983092,96.079266,09 431 45646,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စတားလိုက္,Star Light,21.983257,96.079808,02 73 749,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မန္းေအာင္ေအာင္,Man Aung Aung,22.010196,96.092215,09 40264 2524,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဖန္စီလိုက္,Fancy Light,21.008061,96.091961,09 731 77607,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေမလင္း,May Lin,22.007965,96.0858,09 966 248597,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ပစ္တိုင္းေထာင္,PyitTineHtaung,22.003776,98.084617,09 40259 5902,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္နိုင္သူ,AungNaingThu,22.000871,96.081456,09 263 648 990,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဆမ္ဆမ္မီးအားျမွင့္စက္အမ်ဳးိမ်ိဳး,Sam Sam,21.99372,96.071548,09 200 3793,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စိန္,SEIN,21.983621,96.072856,02 407 1155,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ကူမင္းမင္းေခ်ာင္လ်ွပ္စစ္ဓာတ္ႀကိဳးလုပ္ငန္း,KuminMingChao Electrical Cable Group,21.983659,96.078442,09 968 660650,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေ၀ယံ,Wai Yan ,21.005043,96.109267,09 333 13721,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စစ္သည္,Sitt Thee,21.992566,96.113485,09 44404 3139,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အိုေက ၂၀၀၀,OK 2000,21.992468,96.11349,09 200 6293,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေတာ္၀င္,Taw Win,21.992379,96.11803,09 40276 6217,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေကာင္းထက္,Kaung Htet,21.991618,96.125409,09 973 781222,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအေကဇက္,A.K.Z Laminate Floor and Wall Paper,21.984351,96.078309,09 202 1690,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ထိန္ထိန္,HtainHtain,21.983376,96.083238,02 61 681,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေအာင္ေျမသာဇံ,AungMyayThaZan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဒဂံု,Dagon,21.903012,96.083295,02 31 394,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,ေရအားလွ်ပ္စစ္ဓာတ္အားေပးစက္ရံု,Hydroelectric Power Plant,ျမိဳ ့ႀကီးဆည္,Myo Gyi Hydro Power Plant,21.465067,96.380941,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,ေရအားလွ်ပ္စစ္ဓာတ္အားေပးစက္ရံု,Hydroelectric Power Plant,ရဲရြာေရအားလ်ွပ္စစ္ဓာတ္အားေပးစက္ရံု,Yeywa Hydro Power Plant,21.672905,96.474053,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဦးေသာင္းလ်ွပ္စစ္,U Thaung Electronic ,21.599284,96.135523,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အံ့ဖြယ္မိုဘိုင္းနွင့္လ်ွပ္စစ္,Ant Phwe Mobile & Electronic,21.609662,96.134166,09 253 590 005,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊရတီ,Shwe Yati,21.609035,96.135395,066 50 485,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သာဦး,TharOo,21.605585,96.136857,09 797 914420,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စကား၀ါ,Sakarwar,21.597246,96.130006,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ဆည္ျမို့,KyaukSe,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လြင္လြင္,LwinLwin,21.611782,96.134398,066 205 0066,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ပန္းေတာင္းျမို့,Kyaukpadaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လမင္းစိုးလ်ွပ္စစ္,LaMinSoe Electronic,20.849239,95.131882,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ပန္းေတာင္းျမို့,Kyaukpadaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ရြဲဒိုး,Ywal Doe Electronic,20.844373,95.127592,,
MR005,မႏၱေလးတိုင္းေဒသႀကီး,Mandalay Division,ေက်ာက္ပန္းေတာင္းျမို့,Kyaukpadaung,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စီးလိုက္,Sea Light,20.84587,95.122917,061 50 128,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဒဂံုျမို႕သစ္အေရွ့ပိုင္း,East Dagon,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ေနမင္းထြန္း,Nay Min Tun,16.89311,96.236305,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဟိတခ်ိ,Hitachi,16.788289,96.124095,012301267,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဂိုးလ္စတားဒိုင္းမြန္း,Gold Star Diamond,16.78297,96.128888,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊပန္းခ်ီ,Shwe Bagyi,16.78838,96.124379,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စႏၵီဆိုလာ,Sandisolar,16.788491,96.124471,09 44341 4499,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,သူငယ္ခ်င္း,Friend,16.803645,96.130922,01505483,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းျပဳျပင္ေရး,Electronic Service,ပနစိုးနစ္,Panasonic,16.785787,96.125255,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျမင့္သန္း,Myint Than,16.793448,96.12343,09966559228,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ယူနီဖိုင္း,Unified,16.791158,96.127629,09450450706,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဂလက္စီ,Galaxy,16.787385,96.128085,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မီဒီယာ,Media,16.775151,96.1448,012303014,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရႊဓူ၀ံ,Shwe Duon,16.791683,96.124226,01216703,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မစ္စတာအဲ,Mr. Air,16.786117,96.128268,0973052628,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာ္တိုေမးရွဲန္,Automation,16.7919428,96.1234937,09425301536,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မဟာမိတ္,Mahar Mate,16.7846786,96.1284446,09775570253,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဖိလပ္,Philips,16.803599,96.133948,01510635,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဇက္အီးစီ,ZEC,16.796201,96.126711,09974604255,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,လွမဥၨူ,Hlaminzu,16.788149,96.124112,012314140,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအာင္ရတနာ,Aung Yadanar,16.788339,96.126874,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ထူးေန,Htoo Nay,16.789229,96.126522,09786024153,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေရာင္နီဦး,Yaung Ni Oo,16.790697,96.126222,09789456103,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဆင္မင္း,Sin Minn,16.792349,96.126736,,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,အလံု,Ahlone,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စိုးစံ,Soe San,16.791999,96.123484,012301108,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ဗဟန္း,Bahan,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ဆန္းသစ္(ဦးမင္းသူ),San Thit (U Min Thu),16.781928,96.130791,09420136547,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ျမင့္မိုလ္,Myint Mho,16.777489,96.160256,01374589,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,မာစတာ,Master,16.772563,96.164082,09443045742,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စမိုင္းလ္,Smile,16.775718,96.162941,018392853,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,တီေအ,TA,16.776584,96.161886,095091165,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေ၀ယံ,Wai Yan,16.775456,96.161468,01250596,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,အန္အက္စ္,NS,16.776428,96.161508,01379147,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,F@X,F@X,16.774488,96.163013,09972433449,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,ေအတီ,A.T,16.772949,96.161788,09422354563,
MR006,ရန္ကုန္တိုင္းေဒသျကီး,Yangon Division,ေက်ာက္တံတား,Kyauk Ta Da,လ်ွပ္စစ္ပစၥည္းအေရာင္းဆိုင္,Electronic Store,စမစ္,Smiths Detection,16.77888,96.164383,01245581,
